"term","estimate","std_error","degrees_freedom","t_value","p_value"
"(Intercept)",95.8229158951999,3.07728505573071,79.2458048393366,31.138784402424,3.3181976676464e-46
"adverb_typeconverbial",-7.01881529042366,3.1349244225539,784.165000661964,-2.23891052681446,0.0254414732824715
"adverb_typereduplication",-3.73663162204094,3.13548300985951,784.328122971904,-1.19172440427555,0.233729794449018
"adverb_typetemporal",-0.829227545479514,3.13548300985951,784.328123051179,-0.264465647835441,0.791490610390239
"polaritynegative",-39.1040163490117,3.13538992347479,784.301080049586,-12.4718192325102,1.06999211291847e-32
"adverb_typeconverbial:polaritynegative",1.58885203845487,4.43332105390454,784.137654219408,0.358388670510459,0.720148930404139
"adverb_typereduplication:polaritynegative",2.43355337122739,4.43417681859971,784.314626258148,0.548817395152026,0.583286966393847
"adverb_typetemporal:polaritynegative",14.3042431441672,4.43417681859971,784.314626222245,3.22590724938307,0.00130781483749471
